ID,word,translation,rating
741,blossom,цвести; распускаться; расцветать [ 'blɔsəm ],0
2324,deliberately,"преднамеренно, умышленно, нарочно обдуманно, взвешенно медленно, не торопясь осторожно, осмотрительно [ dɪ'lɪb(ə)rɪtlɪ ]",0
1327,blunt,"тупой (axe) непонятливый, туповатый грубоватый; прямой, резкий [ blʌnt ]",0
1360,drawer,"(выдвижной) ящик (стола, комода) комод буфетчик; бармен; официант чертёжник; рисовальщик составитель документа [ 'drɔːə ]",0
1896,sling (slung),"бросать, швырять метать из пращи; стрелять из рогатки ,подвешивать поднимать груз с помощью стропа, ремня ;бросание, швыряние ремень канат;[ slɪŋ ][ slʌŋ ]",0
1370,filth,"негодяй, подлец низость, мерзость, разврат брань, сквернословие женщина лёгкого поведения мусора, полиция [ fɪlθ ]",0
1509,swirl,"водоворот; воронка, кружение завиток, локон лента на шляпе обвивать, обматывать испытывать головокружение [ swɜ:l ]",0
2368,ladder,"лестница (приставная, верёвочная) трап спустившаяся петля (на чулке) влезать, взбираться по лестнице [ 'lædə ]",0
163,prune,"обрезать; подрезать сокращать удалять неприятный, глупый человек чернослив [ pruːn ]",0
2743,lodestone,"(lode) магнетит, магнитный железняк [ ləud ]",0
2708,engage,"(политически) ангажированный, занимающий определённую (идеологическую) позицию [ ˌɔngʌ'ʒeɪ ]",0
309,cheer up,подбадривать; приободряться [ ʧɪə ],0
296,bulging,разбухший; набухающий; вздувающийся; выпуклый ** eyes — глаза навыкате [ 'bʌlʤɪŋ ],0
1857,outburst,"взрыв, вспышка извержение вулкана [ 'autbɜːst ]",0
402,needle,"игла, иголка [ 'niːdl ]",0
1421,mauve,розовато-лиловый [ məuv ],0
1940,approvingly,одобрительно [ ə'pruːvɪŋlɪ ],0
74,dull,"тупой, глупый скучный, надоедливый тусклый, неяркий, слабый [ dʌl ]",0
1512,talkative,разговорчивый; словоохотливый [ 'tɔːkətɪv ],0
1907,summon,"вызвать, позвать вызывать в суд требовать исполнения собирать, призывать, мобилизовывать [ 'sʌmən ]",0
2512,comprehend,"понимать, постигать, осмысливать, соображать включать, охватывать, содержать в себе;[ ˌkɔmprɪ'hend ]",0
242,thought,мысль,0
348,farther,"отдалённый, удалённый [ 'fɑːðə ]",0
2020,maintain,"поддерживать, сохранять [ meɪn'teɪn ]",0
2813,taste,"вкус, понимание; манера, стиль склонность, пристрастие пробовать (на вкус); отведать пережить, испытать, вкусить, познать производить впечатление; [ teɪst ]",0
118,jab,"а) пихать, толкать Syn: push б) наносить удар [dƷæb]",0
2338,draw off,"отводить отступать отвлекать, переключать []",0
2010,innkeeper,"хозяин трактира, трактирщик [ 'ɪnˌkiːpə ]",0
676,singsong,"говорить с повторениями; бубнить произносимый нараспев; однозвучный монотонный, однообразный [ 'sɪŋsɔŋ ]",0
1893,shin,"голень ударять по голени; ударяться голенью; карабкаться, лазить быстро передвигаться, бегать [ ʃɪn ]",0
1104,abashed,"сконфуженный, смешавшийся, смущённый [ ə'bæʃt ]",0
684,snarled,"запутанный, сложный спутанный, путаный; переплетённый [ snɑːld ]",0
755,cheery,"весёлый, живой; оживлённый, радостный [ 'ʧɪərɪ ]",0
1434,nip,"разг. арестовать, схватить щипать, кусать откусывать, отрезать смотаться, сгонять (куда-л.) стащить, стянуть зажать, захватить [ nɪp ]",0
1026,jam,"зажимать, сжимать, блокировать; давить, жать набиваться битком впихивать, вталкивать, втискивать сжатие, зажатие, [ ʤæm ]",0
2141,demur,"возражение колебание, сомнение колебаться, не решаться; сомневаться возражать, протестовать [ dɪ'mɜː ]",0
2230,reproachfully,"укоризненно, осуждающе, неодобрительно [ rɪ'prəuʧf(ə)lɪ ], [ -fulɪ ]",0
1052,remorse,"угрызения совести; раскаяние; сожаление Syn: pity, compassion [ rɪ'mɔːs ]",0
488,throw out,"выставить, выпрямить, протянуть (ногу, руку)",0
291,boil,"нарыв, фурункул, чирей кипятить кипеть [ bɔɪl ]",0
90,flinch,"вздрагивать (от боли, испуга) ; передёрнуться (от отвращения)",0
620,jaw,"нижняя челюстная кость пасть, рот жевать, перемалывать челюстями разг.; неодобр. болтать, трещать [ ʤɔː ]",0
1154,dung,"органическое удобрение; навоз, помёт кал, фекалии, экскременты удобрять, унавоживать (землю) [ dʌŋ ]",0
247,tosh,"абсурд, вздор, ерунда [ tɔʃ ]",0
2461,tarnish,"лишаться блеска, тускнеть бесчестить, позорить, порочить, пятнать тусклость [ 'tɑːnɪʃ ]",0
456,shabby,"поношенный; потрёпанный, потёртый (о вещах) [ 'ʃæbɪ ]",0
628,lazily,лениво; медлительно [ leɪzɪlɪ ],0
2661,backbreaking,непосильный [],0
2750,mount,"садиться (на), залезать, взбираться взлетать вверх, подниматься, восходить покрывать (оплодотворять самку) снабжать верховыми лошадьми или транспортным средством монтировать, устанавливать насаживать, накалывать ставить (спектакль) быть вооружённым пушками поднимать, воодушевлять; подложка; паспарту оправа (драгоценного камня) основа, животное под седлом велосипед лафет, станок высокий холм, гора [ maunt ]",0
487,thief (thieves),"вор, похититель thieves' kitchen воровской притон, малина [ θiːf ][ 'θiːvz ]",0
660,reel,"бобина, катушка,наматывать на катушку кружение, вращение [ riːl ]",0
1025,In years to come,"потом, по прошествии времени []",0
626,knock off,"сбрасывать, сталкивать сбавлять, снижать (цену) быстро (обычно небрежно, халтурно) написать []",0
876,prickle,"выступать, торчать как иголки колоть, прокалывать, протыкать шип (растения) ; колючка (дикобраза, ежа) [ 'prɪkl ]",0
1256,sizzle,"шипеть (при жаренье) шипение, шипящий звук нестерпимая жара, пекло [ 'sɪzl ]",0
1697,rotter,"дрянь, мерзавец, подлец ;что-л. прогнившее [ 'rɔtə ]",0
1882,rumple,мять приводить в беспорядок; ерошить [ 'rʌmpl ],0
1636,glaring,"свирепый (о взгляде), пристальный ; слишком яркий, кричащий,яркий, ослепительный грубый, бросающийся в глаза, вопиющий сияние, сверкание свирепость (взгляда) [ 'gleərɪŋ ]",0
194,shrill voice,"пронзительный, резкий; визгливый; высокий (о голосе, звуке) [ʃril]",0
1976,deposit,"класть, размещать класть в банк, отдавать на хранение депозит, [ dɪ'pɔzɪt ]",0
1874,recount,"рассказывать, излагать подробно [ ˌriː'kaunt ]",0
862,nearsighted,"близорукий тщательный, подробный [ ˌnɪə'saɪtɪd ]",0
1088,treble,"дискантовый дискант; сопрано тройной, утроенный тройное количество [ 'trebl ]",0
1702,scorch,"ожог; след от ожога обжигать; подпаливать выжигать, иссушать (о солнце) ранить, задевать [ skɔːʧ ]",0
1984,entrails,"внутренности, кишки Syn: viscera, innards, guts , bowels , intestine внутренние части (чего-л.) [ 'entreɪlz ]",0
2749,mound,насыпь; холм насыпать холм; сооружать насыпь [ maund ],0
1302,accuse,"винить, обвинять, упрекать придираться; порицать; осуждать [ ə'kjuːz ]",0
2826,unimpeded,"беспрепятственный, свободный [ ˌʌnɪm'piːdɪd ]",0
439,rub it in,"ткнуть кого-л. носом во что-л., повторять одно и то же",0
1550,whizz,"просвистеть, пронестись со свистом пролететь, промчаться (с шумом, грохотом) делать (что-л.) очень быстро, в бешеном темпе [ (h)wɪz ]",0
1938,all in all,"в общем, всё []",0
2379,mutilate,"калечить, увечить искажать смысл Syn: maim, cripple [ 'mjuːtɪleɪt ]",0
2815,thistle,чертополох цветок чертополоха (как эмблема Шотландии) [ 'θɪsl ],0
996,cursed under his breath,проклинал себе под нос ... [],0
2836,woodpecker,дятел [ 'wudˌpekə ],0
1048,pounce,"внезапно атаковать, набрасываться на,коготь внезапный прыжок, наскок; атака воспользоваться (шансом, чьим-л. промахом) ; придираться пробивать, просверливать; чеканить [ paun(t)s ]",0
270,worth,"цена, стоимость, (денежная) сумма [wǝ:Ө]",0
1483,sheaf,"пачка, связка (бумаг), сноп; вязанка масса, большое количество связывать (что-л.) вместе [ ʃiːf ]",0
1595,caster,распределитель ролей литейщик [ 'kɑːstə ],0
1804,entwine,"сплетать, переплетать обвивать, обхватывать [ ɪn'twaɪn ], [ en- ]",0
2554,fertile,"плодородный; изобилующий, богатый плодоносящий способствующий плодородию,[ 'fɜːtaɪl ]",0
805,frogmarch,толкать вперёд со связанными сзади руками передвижение по-лягушачьи нести за руки и за ноги лицом вниз [ 'frɔgmɑːʧ ],0
1030,knack,"умение, сноровка, мастерство хитрость, трюк, уловка резкий звук; треск, щелканье, щелчок язвительное замечание, насмешка [ næk ]",0
1363,elbow grease,тяжёлый (физический) труд [ 'elbəuˌgriːs ],0
1868,pudgy,оротенький и толстый (о человеке) ; маленький и плотный (о предмете) [ 'pʌʤɪ ],0
356,galoshes,галоши мн [ gə'lɔʃ ],0
2152,envoy,"делегат, посланец, представитель; агент, доверенное лицо Syn: minister plenipotentiary [ 'envɔɪ ]",0
1304,anguished,"страдальческий, мученический; выражающий боль [ 'æŋgwɪʃt ]",0
2724,grace,"готовность, расположение украшать удостаивать, награждать грация, грациозность; изящество;with (a) good grace охотно, с готовностью,достоинства, добродетели приличия рел. благодать милосердие, прощение; милость отсрочка, передышка молитва (перед едой) разрешение на соискание учёной степени милость, светлость ( graces) игра в серсо [ greɪs ]",0
2500,captive,взятый в плен пленник; пленный [ 'kæptɪv ],0
1650,insane,"безрассудный, безумный, абсурдный душевнобольной, ненормальный, сумасшедший, безумный [ ɪn'seɪn ]",0
1729,stillness,неподвижность; спокойствие; тишина [ 'stɪlnəs ],0
2831,watermelon,арбуз [ 'wɔːtəˌmelən ],0
2309,broaden,расширять расширяться [ 'brɔːdn ],0
475,stitch,"стежок; строчка, шов [ stɪʧ ]",0
2481,woolly,"неясный, путаный, расплывчатый, смутный, нечёткий покрытый шерстью;неотёсанный, бескультурный шерстяной свитер австрал. овца полицейский в форме [ 'wulɪ ]",0
190,shear,стричь; обрезать [ʃiǝ],0
1229,poison,"яд, отрава негативное влияние отравлять; заражать портить, развращать [ 'pɔɪz(ə)n ]",0
198,silly,глупый,0
1275,thoughtful,"задумчивый, погружённый в размышления, созерцательный думающий, помнящий о заботливый, чуткий, внимательный; относящийся к чему-л. серьёзно, внимательно [ θɔːtf(ə)l ], [ -ful ]",0
2187,lacking,"лишённый, не имеющий (чего-л.) недостающий, отсутствующий [ 'lækɪŋ ]",0
2438,shove back,воен. оттеснять (противника) [],0
1683,pudding,"пудинг, запеканка разг. материальное вознаграждение амер. плёвое дело, пустяковое дело [ 'pudɪŋ ]",0
516,wrinkle,"морщиться; мяться, сминаться [ 'rɪŋkl ]",0
1268,stock up,"запастись, создать запас []",0
156,persuade,убеждать (в чём-л.) ; урезонивать; пенять [ pə'sweɪd ],0
27,bowed,"гнуть, сгибать; наклонять",0
1833,irresolute,"нерешительный, колеблющийся, неуверенный, сомневающийся Syn: indecisive, hesitating , vacillating [ ɪ'rez(ə)luːt ]",0
2538,embellish,"украшать приукрашивать делать красивым [ ɪm'belɪʃ ], [ em- ]",0
272,wrestled,боролся,0
1735,swerve,"отклоняться от прямого пути, сворачивать в сторону отклонение (от курса) ( swerve from) отказываться от (чего-л.) [ swɜːv ]",0
2499,canteen,"буфет, столовая ящик для хранения посуды солдатская фляга лавка, повозка маркитанта [ kæn'tiːn ]",0
479,suck,"всасывать, засасывать [ sʌk ]",0
703,sweaty,потный [ 'swetɪ ],0
345,fabulous,"сказочный, мифический; известный из сказок, легенд [ 'fæbjələs ]",0
1054,rub,"тереть, протирать потирать стирать, оттирать напоминать (что-л.) вдалбливать (кому-л.) копировать рисунок [ rʌb ]",0
2690,countenance,"лицо, выражение лица хладнокровие, спокойствие проявление сочувствия; моральная поддержка;стиль поведения, манера одобрять, разрешать; давать санкцию оказывать моральную поддержку, поощрять; сочувствовать [ 'kaunt(ə)nən(t)s ]",0
10,battered,"изношенный, обветшалый, потёртый, потрёпанный; мятый [ 'bætəd ]",0
1698,rue,"( rue for) раскаиваться, сожалеть, чувствовать угрызения совести по поводу (чего-л.) раскаяние, сожаление жалость, сострадание [ ruː ]",0
2435,sheepishly,"застенчиво, робко, скромно [ 'ʃiːpɪʃlɪ ]",0
2617,slum,"-s трущобы посещать трущобы slum it терпеть лишения и неудобства, влачить жалкое существование мясная похлёбка, мясное блюдо [ slʌm ]",0
444,rug,"ковёр, коврик тянуть с силой; дёргать [ rʌg ]",0
576,dusk,"сумерки; полумрак, сумрак сумеречный, тёмный, смеркаться [ dʌsk ]",0
1796,disregard,"пренебрегать, относиться небрежно; игнорировать,индифферентность, безразличие, невнимание, равнодушие;неуважение,[ ˌdɪsrɪ'gɑːd ]",0
2624,subconsciously,подсознательно не в полном сознании [ sʌb'kɔn(t)ʃəslɪ ],0
331,drool,"пускать слюну течь, сочиться (о слюне) восхищаться плевок [ druːl ]",0
2303,bloodshed,"кровопролитие; массовое убийство, резня, бойня [ 'blʌdʃed ]",0
723,wham,"бам!, бух!, трах! [ (h)wæm ]",0
785,dwell,"жить, обитать, находиться, пребывать подробно останавливаться, задерживаться (на чём-л.) задерживаться перед препятствием (о лошади) [ dwel ]",0
2234,rum,"ром спиртной напиток странный, чудной, подозрительный [ rʌm ]",0
2663,boast,"хвастовство предмет гордости хвастать(ся), кичиться, похваляться обтёсывать камень, придавать грубую форму; делать заготовку, шаблон [ bəust ]",0
1805,extinguish,"гасить, ликвидировать (пожар), тушить затмевать выплачивать, погашать [ ɪk'stɪŋgwɪʃ ], [ ek- ]",0
21,blinked,моргнула,0
339,either,"также, тоже (в отрицательных предложениях) [ 'aɪðə ]",0
355,furniture,"мебель, обстановка [ 'fɜːnɪʧə ]",0
589,flank,"бок, сторона фланг быть расположенным сбоку защищать, предохранять сбоку, с фланга [ flæŋk ]",0
898,sinister,"зловещий, злой, страшный, мрачный предвещающий несчастье левый находящийся слева, по левую руку Ant: dexter [ 'sɪnɪstə ]",0
1423,menacing,"угрожающий, грозный, страшный, зловещий; ощетинившийся; опасный (threatening, denunciative, fearsome, forbidding, horrent, minatory, redoubtable, ugly) [ 'menəsɪŋ ]",0
2061,recollection,"воспоминание; память размышление, раздумье [ ˌrek(ə)'lekʃ(ə)n ]",0
2495,bonanza,"удача, процветание; приносящее доход предприятие,бонанца (скопление богатой руды в жиле),преуспевающий, доходный [ bə'nænzə ]",0
202,slug,"слизень, слизняк бездельник, тунеядец, лентяй пуля кусок металла [ slʌg ]",0
1615,dollop,"класть небольшое количество, небольшое количество,ложка; растрёпа, неряха [ 'dɔləp ]",0
935,tartan,"клетчатая шерстяная материя, шотландка шотландский плед одежда шотландских горцевшотландский горец [ 'tɑːt(ə)n ]",0
1508,superb,"роскошный, величественный благородный [ s(j)uː'pɜːb ]",0
1549,whack,"бросить, кинуть ударять; наносить звонкие удары доля, причитающаяся часть проба, попытка to go out of whack сломаться, испортиться,[ (h)wæk ]",0
1037,might,"прош. вр. от may мог бы (в условном наклонении) может (с меньшей долей вероятности, чем may) могущество; власть, мощь, сила [ maɪt ]",0
2746,mole,"крот родинка, родимое пятно бурав кротового плуга дамба, запруда, плотина грамм-молекула, моль [ məul ]",0
378,horned,"рогатый в форме полумесяца, серповидный [ hɔːn ]",0
1122,bold,"отважный, смелый, храбрый бесстыдный, наглый сильный, энергичный крутой, обрывистый (bold cliffs - крутые скалы) [ bəuld ]",0
2662,bluebird,синешейка (певчая птица) [ 'bluːbɜːd ],0
1605,derisive,"иронический, саркастический, насмешливый ;нелепый, смехотворный, смешной [ dɪ'raɪsɪv ]",0
1875,rein,"удерживать держать под контролем повод, поводья; вожжа,сдерживающая, обуздывающая сила; узда взнуздать лошадь [ reɪn ]",0
1619,drone,"бубнить, монотонно говорить; говорить скучным, занудным голосом гудение, гул, жужжание, шум тунеядец, дармоед трутень [ drəun ]",0
2476,whatever,"какой бы ни; любой; какой бы то ни было, любой всё что; что бы ни что-нибудь (в этом роде) [ (h)wɔt'evə ]",0
2756,"odor, odour","запах (обычно неприятный) аромат, благоухание особенность, душок, налёт, привкус [ 'əudə ]",0
1567,agitation,"волнение; возбуждение; беспокойство; тревога, смятение; потрясение; агитация обсуждение, рассмотрение взбалтывание; перемешивание,[ ˌæʤɪ'teɪʃ(ə)n ]",0
1080,tentacle,щупальце усик [ 'tentəkl ],0
93,flutter,"вспорхнуть, развеваться трепетание",0
963,winding,"бессвязный, хаотичный, беспорядочный извилистый; вьющийся; кривая линия, кривой путь наматывание, намотка хитрости, околичности извилина, изгиб, поворот [ 'waɪndɪŋ ]",0
847,lopsided,"накренённый, кривобокий, искривлённый; наклонённый [ ˌlɔp'saɪdɪd ]",0
540,bolt,"bolt down глотать не разжёвывая; запихивать в рот пищу кусками понести (о лошади) выболтать вылетать откуда-л. подобно пуле арбалетная стрела удар молнии, грома [ bəult ]",0
1953,cane,"тростник; камыш стебель тростника; лоза трость бить палкой вбивать знания, вдалбливать урок оплетать тростником; плести из тростника, камыша [ keɪn ]",0
2005,huff,"фукнуть раздражаться, впадать в гнев; обижаться, оскорбляться пыхтеть, тяжело дышать задирать; запугивать, угрожать припадок, вспышка [ hʌf ]",0
948,trifle,"бисквит, пропитанный вином и залитый взбитыми сливками мелочь, пустяк бессмысленный человек шутить, играть с,не принимать всерьёз вести себя легкомысленно [ 'traɪfl ]",0
2521,crop,"урожай, жатва; посев с.-х. культура зоб сычуг (отдел желудка у жвачных) пузо, брюхо горло; пасть верхушка растений ,верхняя секция удилища, набалдашник на рукояти, цельная шкура коротко остриженные волосы подстригать, подрезать обрубать щипать, объедать собирать урожай давать урожай сеять; засевать [ krɔp ]",0
1253,shoo,"вспугивать, прогонять, кшш! (при вспугивании птиц) разгонять [ ʃuː ]",0
1435,nod,"кивнуть головой клевание носом; дремота одобрение, признание наклоняться, качаться, покоситься, грозить обвалом прозевать (что-л.) , сделать ошибку по невнимательности [ nɔd ]",0
135,mood,настроение; расположение духа [mu:d],0
2382,novelty,"новизна, инновация, нововведение новшество ( novelties) мелкие дешёвые товары (галантерея) [ 'nɔv(ə)ltɪ ]",0
25,boom,"рокотать, громыхать (о выстрелах, колоколе, волнах) ; производить громкий глухой шум",0
512,whisker,усы [ '(h)wɪskə ],0
1573,attract,"притягивать завоёвывать, пленять, покорять, прельщать [ ə'trækt ]",0
1716,snatch,"обычно мн. короткий промежуток (времени) in snatches ;хватание, схватывание; хватка кража, грабёж [ snæʧ ]",0
2670,cautious,"осторожный, осмотрительный; предусмотрительный [ 'kɔːʃəs ]",0
2001,haywire,"сумасшедший, ненормальный взволнованный; поставленный в тупик небрежно выполненный; сделанный наспех, непрочно плохо работающий, неэффективный вязальная проволока [ 'heɪˌwaɪə ]",0
2037,originator,"автор; изобретатель, создатель, творец инициатор [ ə'rɪʤ(ə)neɪtə ]",0
460,shot,"shot with silver - с серебристым отливом переливчатый, меняющий оттенок испещрённый, усеянный изношенный, обветшалый,изнурённый, напившийся,выстрел [ ʃɔt ]",0
56,crouch,"припадать к земле; согнуться, сжаться [ krauʧ ]",0
1800,doze off,задремать Syn: drop off [ dəuz ],0
1918,thrash,"молотить бить, пороть, стегать, хлестать победить, одержать верх биться, метаться направлять судно против ветра, течения [ θræʃ ]",0
1291,wad,"тампон, шарик, комок кусочек, кусок пыж масса, куча, большое количество связка, пучок,небольшое количество, горсть,набивать или подбивать ватой затыкать туго сворачивать, комкать забивать пыж [ wɔd ]",0
83,faintly,"бледно; слабо; едва, еле-еле",0
2797,rite,"обряд, церемония ритуал, церемониал [ raɪt ]",0
1255,simper,"притворно или глупо улыбаться притворство, жеманство, поза [ 'sɪmpə ]",0
1223,pinch,"щепотка щипок щипать, ущипнуть сжатие, сужение; давление прищемление трудная часть пути; путь, круто идущий в гору крайняя нужда; стеснённое положение; трудности, неприятности, невзгоды скряга, скупердяй арест; облава лёгкое для осуществления предприятие, верняк [ pɪnʧ ]",0
2012,itch,"зудеть, чесаться, испытывать зуд вызывать зуд ;спытывать непреодолимое желание, зуд жажда (чего-л.) ; сильное, непреодолимое желание [ ɪʧ ]",0
1957,clotted,"комковатый, состоящий из комков, сгустков слипшийся, свалявшийся clotted nonsense — сущий вздор [ 'klɔtɪd ]",0
334,dumbfound,"ошарашить, ошеломить, потрясти, [ dʌm'faund ]",0
1783,conquer,"преодолеть, победить, подчинить себе, побороть покорить, взять вершину завоёвывать, покорять; порабощать; подчинять; подавлять [ 'kɔŋkə ]",0
1670,newt,тритон Syn: triton [ njuːt ],0
597,frown,смотреть неодобрительно; хмурить брови; насупиться [ fraun ],0
2210,opaline,"опалин матовое стекло опаловый цвет [ 'əup(ə)liːn ], [ -laɪn ]",0
2563,hives,крапивница [ haɪvz ],0
736,awe,"(благоговейный) страх, трепет, благоговение внушать страх, благоговение [ ɔː ]",0
2149,doggedly,"упрямо, не отходя от выбранного курса не ослабевая [ 'dɔgɪdlɪ ]",0
642,mouth,"беззвучно шевелить губами говорить невнятно, мямлить рот, уста [ mauθ ]",0
1224,pitiful,"плачевный, прискорбный; несчастный, ничтожный; презренный набожный, благочестивый [ 'pɪtɪf(ə)l ], [ -ful ]",0
2720,furthermore,"к тому же, кроме того; более того [ ˌfɜːðə'mɔː ]",0
2186,keep smb. at bay,отчаянно защищаться [],0
1560,absorbing,"всепоглощающий, захватывающий, увлекательный абсорбирующий, впитывающий [ əb'zɔːbɪŋ ]",0
1563,affronted,"обиженный, оскорблённый, униженный Syn: insulted , offended; повёрнутый анфас [ ə'frʌntɪd ]",0
1245,rise,"вспышка гнева to take / get a rise out of smb. — раздразнить кого-л.; вывести кого-л. из себя в(о)сходить, вставать, подниматься [ raɪz ]",0
1258,slurp,"причмокивание, чавкание; хлюпание хлюпать, пить причмокивая; есть шамкая, чавкать чмок, (хлюп-)хлюп [ slɜːp ]",0
19,blazing,"ярко горящий, пламенеющий, пылающий [ 'bleɪzɪŋ ]",0
1975,delicate,"чувствительный хрупкий, ломкий; болезненный, слабый изысканный, тонкий, вежливый, деликатный, искусный, изящный,нежный [ 'delɪkət ]",0
1781,commotion,"суета, суматоха, шум, гам гражданские волнения, беспорядки; неповиновение [ kə'məuʃ(ə)n ]",0
266,whistling,свистящий (о звуке) [ '(h)wɪslɪŋ ],0
744,bounce,"прыжок; отскок упругость хвастовство; преувеличение; хвастливая ложь подпрыгивать; отскакивать увольнять , выгонять ; отвергать(поклонника) устраивать кому-л. разнос вламываться бах (неожиданно, вдруг) [ baun(t)s ]",0
1633,froth,"пениться; бурлить, кипеть образование пузырьков воздуха при брожении, образование слюны болтать, пустословить [ frɔθ ]",0
2586,obscene,"непристойный, непотребный; грязный; порнографический неприлично огромный, баснословный [ əb'siːn ]",0
2600,raft,"плот наплавной мост затор на сплаве; скопление водоплавающих птиц ,переправлять на плоту,уйма, куча; множество; груда, масса [ rɑːft ]",0
839,jig,"джига, жига (танец; музыка к танцу) танцевать джигу ловить (рыбу) на крючок, ловить удочкой черномазый, негр [ ʤɪg ]",0
635,mangle,"калечить ; наносить увечья искажать, коверкать искажение ошибка, промах катать (бельё) [ 'mæŋgl ]",0
2063,rent,"дыра, отверстие; прореха; прорезь арендная плата прокат арендовать, размолвка, разлад, [ rent ]",0
305,cart,повозка; подвода; телега [ kɑːt ],0
1207,modest,"скромный, благопристойный, застенчивый сдержанный умеренный, ограниченный [ 'mɔdɪst ]",0
646,nostril,ноздря [ 'nɔstr(ə)l ],0
2,anxious,"озабоченный, беспокоящийся [ 'æŋ(k)ʃəs ]",0
321,crush,"дробление, раздавливание [ krʌʃ ]",0
1020,hatred,ненависть [ 'heɪtrɪd ],0
596,frost,"мороз заморозки подмораживать, замораживать покрывать глазурью, посыпать сахарной пудрой делать стекло матовым [ frɔst ]",0
1301,abruptly,"вдруг, внезапно, неожиданно; без подготовки грубо, резко, круто, отвесно [ ə'brʌptlɪ ]",0
366,greed,"жадность, скупость [ griːd ]",0
1111,apothecary,"аптека аптекарь, фармацевт [ ə'pɔθɪkərɪ ]",0
2127,burrow,"нора червоточина рыть нору, ход прятать; погружать; уткнуть прятаться; погружаться; рыться, копаться [ 'bɜːrəu ]",0
1828,incline,"наклонять, склонять наклоняться, склоняться, клониться быть склонным к (чему-л.) ,наклонная плоскость; [ ɪn'klaɪn ]",0
2000,hair flecked with grey,волосы с проседью [ flekt ],0
2026,morsel,маленький кусочек (пищи) лёгкая закуска очень маленькое количество разделять на мелкие куски [ 'mɔːs(ə)l ],0
1439,out of step,не в ногу [],0
2033,nourishing,питательный [ 'nʌrɪʃɪŋ ],0
970,ahem,гм! [ ə'hem ],0
1428,mope,"хандрить; быть в подавленном состоянии, быть ко всему безучастным дурак, глупец ( the mopes) хандра [ məup ]",0
582,ember,тлеющие (в золе) красные угольки; горячая зола неугасшие чувства [ 'embə ],0
1393,hollow,"пустой, полый глухой, замогильный впадина, углубление вполне, совсем, полностью становиться пустым,середина, разгар (зимы или ночи); out выкапывать, выдалбливать [ 'hɔləu ]",0
715,trunk,"ствол (дерева) туловище, тело магистраль жёлоб; труба -s спортивные трусы чемодан багажник хобот [ trʌŋk ]",0
2191,lofty,"высокомерный, надменный; горделивый ;очень высокий далёкий, отдалённый благородный, великодушный величественный [ 'lɔftɪ ]",0
1839,longing,"( for / after) сильное желание, стремление, жажда сильно, страстно желающий [ 'lɔŋɪŋ ]",0
1043,omen,"знак, знамение, предзнаменование; примета служить предзнаменованием,[ 'əumən ]",0
2631,tinder,сухое гнилое дерево гриб-трутовик [ 'tɪndə ],0
1427,moor,"участок, поросший вереском торфянистая местность, торфяник; торф причаливать; пришвартовываться; вставать на якорь moor up крепить гидросамолёт [ muə ], [ mɔ: ]",0
220,sticky,"клейкий, липкий; вязкий; тягучий [ 'stɪkɪ ]",0
1734,subside,"опускаться, падать, понижаться, убывать затихать, стихать, умолкать, утихать [ səb'saɪd ]",0
721,waist,талия [ weɪst ],0
2555,flake,"падать, сыпаться хлопьями покрывать всё хлопьями хлопья пушинка напластование, пласт, ряд, слой сушилка для рыбы люлька для работы за бортом [ fleɪk ]",0
2713,excessive,"непомерный, чрезвычайный, чрезмерный, неумеренный, заядлый [ ɪk'sesɪv ], [ ek- ]",0
1546,wearily,устало утомительно; скучно [ 'wɪər(ə)lɪ ],0
2709,enthral,"покорять, порабощать очаровывать, увлекать, захватывать [ ɪn'θrɔːl ], [ en- ]",0
1823,hooch,"крепкий алкогольный напиток марихуана лачуга жилище, жилое помещение [ huːʧ ]",0
2177,hump,"округлая выпуклость бугорок, кочка; горб решающий, критический момент; перелом ситуации; кульминация,тоска, плохое настроение; депрессия горбить, сутулить напрягаться; действовать энергично нагонять тоску; портить настроение взвалить на спину быстро двигаться, мчаться трахаться [ hʌmp ]",0
2252,study,"изучение, исследование рабочий кабинет глубокая задумчивость; мечтательность, фантазии набросок, эскиз, этюд намерение, цель изучать, исследовать заботиться стремиться [ 'stʌdɪ ]",0
2348,entangled,"спутанный, переплетённый запутавшийся, сбитый с толку, растерянный запутанный, сложный, замысловатый [ ɪn'tæŋgld ], [ en- ]",0
92,flooded,затопленный,0
1074,sunburn,"обгорать на солнце солнечный ожог цвет загара, светло-коричневый цвет [ 'sʌnˌbɜːn ]",0
809,gain,"получать,добывать, зарабатывать извлекать пользу, достигать, добираться спешить (о часах) прибыль, выгода увеличение [ geɪn ]",0
1135,cramped,"тесный; стиснутый; стеснённый узкий, ограниченный сведённый судорогой; [ kræmpt ]",0
1056,scrape,"(along / by) еле-еле сводить концы с концами; (through)=scrape in пробираться, протискиваться, пролезать сквозь, через (что-л.); скоблить, скрести, чистить обдирать, царапать [ skreɪp ]",0
968,admirer,"обожатель, поклонник [ əd'maɪərə ]",0
1138,cushion,"диванная подушка подушка для плетения кружев обходить молчанием, опускать смягчать (удар) , уменьшать, сглаживать [ 'kuʃ(ə)n ]",0
1101,wee,"крошечный, маленький делать пи-пи, писать мочеиспускание [ wiː ]",0
1640,hassle,"спорить (вплоть до драки) барьер, преграда, препятствие, трудность доставать, донимать, напрягать, надоедать [ hæsl ]",0
